id_device,id_user,device_type,device_brand,device_model
12072,725,7,9,4
12073,3263,7,1,19
12074,2297,7,8,8
12075,327,7,10,2
12076,267,7,9,13
12077,3303,7,5,10
12078,1151,7,0,0
12079,2241,7,6,8
12080,1798,7,0,0
12081,3919,7,3,2
12082,906,7,9,3
12083,3109,7,0,0
12084,1091,7,0,0
12085,404,7,9,12
12086,435,7,3,1
12087,536,7,0,0
12088,592,7,12,9
12089,2997,7,0,0
12090,1593,7,0,0
12091,3595,7,4,12
12092,590,7,12,21
12093,1836,7,4,17
12094,1171,7,7,20
12095,3596,7,7,1
12096,3549,7,12,16
12097,11,7,0,0
12098,316,7,10,22
12099,2363,7,8,20
12100,515,7,0,0
12101,1315,7,6,8
12102,3018,7,4,19
12103,2707,7,3,2
12104,2229,7,0,0
12105,1369,7,5,14
12106,996,7,0,0
12107,383,7,11,23
12108,1978,7,9,4
12109,1044,7,4,1
12110,1826,7,8,6
12111,3652,7,4,16
12112,1803,7,0,0
12113,442,7,10,9
12114,1490,7,0,0
12115,3706,7,2,21
12116,122,7,9,12
12117,3890,7,5,21
12118,2827,7,11,17
12119,3715,7,3,15
12120,561,7,9,18
12121,959,7,0,0
12122,3912,7,5,20
12123,272,7,5,14
12124,274,7,12,24
12125,1134,7,1,24
12126,438,7,9,24
12127,409,7,10,17
12128,1599,7,0,0
12129,1175,7,0,0
12130,2512,7,0,0
12131,1605,7,8,12
12132,3825,7,0,0
12133,2472,7,5,11
12134,1301,7,11,20
12135,2573,7,0,0
12136,142,7,0,0
12137,1385,7,0,0
12138,1999,7,8,3
12139,2072,7,2,17
12140,2726,7,11,9
12141,3378,7,0,0
12142,2048,7,9,20
12143,1408,7,0,0
12144,70,7,1,12
12145,1391,7,11,20
12146,221,7,12,2
12147,2443,7,8,7
12148,2565,7,0,0
12149,2523,7,0,0
12150,488,7,12,2
12151,3358,7,8,10
12152,1827,7,12,20
12153,2384,7,0,0
12154,2950,7,4,2
12155,3957,7,5,5
12156,600,7,2,5
12157,1331,7,5,8
12158,2770,7,4,12
12159,937,7,10,11
12160,1618,7,4,16
12161,254,7,0,0
12162,3797,7,6,9
12163,2096,7,0,0
12164,423,7,4,18
12165,1939,7,0,0
12166,1220,7,0,0
12167,439,7,4,12
12168,874,7,10,7
12169,441,7,10,3
12170,1300,7,11,10
12171,2455,7,0,0
12172,3136,7,0,0
12173,3830,7,2,20
12174,1948,7,8,12
12175,3240,7,7,19
12176,1149,7,4,20
12177,741,7,8,16
12178,3831,7,3,5
12179,2952,7,10,13
12180,3708,7,0,0
12181,1566,7,0,0
12182,453,7,8,15
12183,309,7,0,0
12184,3142,7,1,10
12185,53,7,4,20
12186,644,7,3,4
12187,2018,7,3,21
12188,206,7,0,0
12189,146,7,4,21
12190,1191,7,7,21
12191,2078,7,0,0
12192,3840,7,3,13
12193,3317,7,0,0
12194,1090,7,6,13
12195,2207,7,7,5
12196,3127,7,4,8
12197,3662,7,7,5
12198,3235,7,3,14
12199,2104,7,8,13
12200,2484,7,0,0
12201,723,7,0,0
12202,3960,7,8,9
12203,2282,7,10,7
12204,2312,7,8,14
12205,2094,7,12,19
12206,3870,7,9,7
12207,580,7,12,19
12208,1294,7,0,0
12209,2742,7,0,0
12210,3793,7,7,3
12211,1025,7,0,0
12212,2318,7,7,24
12213,1109,7,0,0
12214,3885,7,6,6
12215,1807,7,10,9
12216,3484,7,5,23
12217,619,7,0,0
12218,960,7,0,0
12219,416,7,11,17
12220,1148,7,4,8
12221,1730,7,2,4
12222,3834,7,8,16
12223,2127,7,5,24
12224,1784,7,8,12
12225,2907,7,11,20
12226,2858,7,12,19
12227,1980,7,1,17
12228,3197,7,3,12
12229,2304,7,0,0
12230,668,7,0,0
12231,2807,7,0,0
12232,503,7,11,11
12233,2437,7,3,3
12234,1296,7,4,20
12235,1749,7,5,10
12236,1990,7,4,2
12237,2895,7,2,15
12238,3376,7,5,11
12239,3121,7,0,0
12240,1701,7,0,0
12241,844,7,0,0
12242,3582,7,4,3
12243,3311,7,4,3
12244,3855,7,8,2
12245,1961,7,5,8
12246,2375,7,4,10
12247,1072,7,11,10
12248,1307,7,12,9
12249,750,7,10,7
12250,3959,7,8,17
12251,3114,7,3,12
12252,3436,7,4,4
12253,380,7,3,16
12254,919,7,6,8
12255,1622,7,9,17
12256,3086,7,0,0
12257,1012,7,1,1
12258,3683,7,8,2
12259,292,7,3,1
12260,903,7,6,3
12261,2129,7,0,0
12262,3726,7,3,16
12263,2890,7,12,22
12264,1455,7,0,0
12265,2367,7,7,4
12266,3364,7,3,7
12267,3163,7,12,8
12268,634,7,0,0
12269,356,7,0,0
12270,1726,7,2,20
12271,1037,7,1,18
12272,2570,7,2,18
12273,3857,7,4,8
12274,3560,7,11,11
12275,1626,7,3,16
12276,2349,7,5,7
12277,3019,7,3,5
12278,1082,7,0,0
12279,2797,7,4,19
12280,1112,7,7,9
12281,1690,7,0,0
12282,2440,7,6,23
12283,3874,7,8,23
12284,717,7,3,9
12285,785,7,4,19
12286,2110,7,11,10
12287,1430,7,6,17
12288,3355,7,6,13
12289,3092,7,6,7
12290,1858,7,5,16
12291,3188,7,6,7
12292,223,7,9,9
12293,63,7,9,6
12294,846,7,3,16
12295,3819,7,12,5
12296,2025,7,12,22
12297,1450,7,2,12
12298,3472,7,7,11
12299,2397,7,0,0
12300,3408,7,0,0
12301,897,7,5,13
12302,1897,7,8,15
12303,1698,7,8,22
12304,3151,7,0,0
12305,2012,7,6,7
12306,2979,7,11,17
12307,2268,7,8,6
12308,2017,7,10,3
12309,3437,7,1,23
12310,2831,7,0,0
12311,916,7,12,15
12312,3285,7,4,8
12313,901,7,0,0
12314,2590,7,8,16
12315,3329,7,1,16
12316,3861,7,0,0
12317,828,7,5,10
12318,2845,7,10,8
12319,602,7,3,17
12320,3217,7,2,19
12321,1174,7,3,22
12322,2786,7,8,20
12323,3995,7,3,4
12324,2634,7,0,0
12325,639,7,12,19
12326,648,7,9,22
12327,2513,7,5,2
12328,1080,7,9,10
12329,3711,7,5,24
12330,2857,7,12,24
12331,2960,7,0,0
12332,565,7,9,22
12333,3807,7,7,13
12334,1891,7,8,1
12335,1667,7,10,12
12336,2126,7,7,23
12337,1115,7,0,0
12338,3066,7,0,0
12339,1668,7,5,17
12340,1621,7,0,0
12341,1184,7,5,18
12342,2598,7,4,21
12343,2267,7,0,0
12344,2692,7,0,0
12345,1920,7,4,15
12346,2204,7,1,5
12347,1041,7,3,10
12348,3970,7,10,4
12349,3718,7,8,21
12350,489,7,8,21
12351,856,7,11,17
12352,920,7,7,2
12353,1008,7,8,2
12354,462,7,2,4
12355,3641,7,4,5
12356,3756,7,0,0
12357,175,7,0,0
12358,1056,7,3,12
12359,1635,7,10,18
12360,3581,7,10,21
12361,2427,7,0,0
12362,500,7,11,14
12363,283,7,3,19
12364,1821,7,0,0
12365,150,7,9,19
12366,2618,7,5,17
12367,3513,7,7,14
12368,3247,7,0,0
12369,1210,7,12,8
12370,2511,7,6,4
12371,3703,7,0,0
12372,2123,7,0,0
12373,1400,7,2,16
12374,2771,7,11,11
12375,1117,7,1,20
12376,205,7,3,12
12377,3132,7,0,0
12378,17,7,4,9
12379,915,7,0,0
12380,1483,7,0,0
12381,2177,7,12,21
12382,2855,7,0,0
12383,1930,7,3,12
12384,2281,7,0,0
12385,2645,7,0,0
12386,2614,7,10,7
12387,1475,7,6,20
12388,3128,7,9,21
12389,851,7,0,0
12390,3751,7,0,0
12391,1818,7,0,0
12392,947,7,0,0
12393,1256,7,9,24
12394,2685,7,1,2
12395,2137,7,12,24
12396,476,7,0,0
12397,3539,7,4,16
12398,769,7,7,17
12399,1802,7,3,16
12400,2728,7,1,22
12401,3414,7,12,7
12402,2494,7,0,0
12403,3713,7,0,0
12404,3199,7,10,4
12405,1797,7,7,1
12406,1832,7,7,8
12407,2068,7,10,11
12408,1124,7,2,2
12409,2260,7,8,17
12410,425,7,0,0
12411,1632,7,0,0
12412,1302,7,0,0
12413,1280,7,0,0
12414,2477,7,0,0
12415,3000,7,12,15
12416,1401,7,0,0
12417,510,7,0,0
12418,872,7,10,3
12419,3202,7,3,21
12420,1728,7,9,4
12421,3754,7,0,0
12422,734,7,0,0
12423,2458,7,0,0
12424,1157,7,10,20
12425,3006,7,12,17
12426,3008,7,5,11
12427,595,7,9,4
12428,3320,7,0,0
12429,1627,7,0,0
12430,3658,7,9,1
12431,3232,7,7,8
12432,2924,7,0,0
12433,2118,7,0,0
12434,2222,7,6,12
12435,2240,7,8,23
12436,3822,7,4,8
12437,2450,7,2,18
12438,2347,7,2,4
12439,1838,7,0,0
12440,2301,7,1,9
12441,1740,7,9,2
12442,3390,7,10,6
12443,3583,7,12,21
12444,3802,7,0,0
12445,2352,7,11,6
12446,1732,7,9,20
12447,948,7,7,11
12448,3617,7,12,13
12449,1140,7,6,19
12450,2816,7,9,15
12451,1096,7,10,16
12452,1355,7,8,7
12453,3910,7,0,0
12454,2246,7,2,3
12455,64,7,12,7
12456,1132,7,7,1
12457,1332,7,0,0
12458,1282,7,4,19
12459,3106,7,1,2
12460,3938,7,2,20
12461,3418,7,0,0
12462,2657,7,12,1
12463,465,7,5,20
12464,2600,7,4,4
12465,3966,7,10,1
12466,1942,7,0,0
12467,2313,7,5,13
12468,2793,7,5,15
12469,1660,7,1,15
12470,2746,7,3,20
12471,3105,7,0,0
12472,1206,7,8,14
12473,601,7,1,19
12474,2655,7,0,0
12475,3107,7,0,0
12476,2962,7,3,12
12477,1528,7,11,7
12478,2710,7,12,1
12479,1076,7,5,17
12480,1190,7,9,1
12481,2661,7,10,19
12482,2873,7,5,7
12483,2,7,6,13
12484,2051,7,7,2
12485,3929,7,4,10
12486,3921,7,9,19
12487,1088,7,1,4
12488,811,7,9,7
12489,2930,7,4,12
12490,300,7,4,22
12491,3225,7,10,23
12492,649,7,0,0
12493,1075,7,5,21
12494,1918,7,8,23
12495,572,7,10,20
12496,3440,7,0,0
12497,2483,7,5,10
12498,1203,7,0,0
12499,263,7,12,14
12500,2417,7,6,12
12501,30,7,3,24
12502,2391,7,3,24
12503,692,7,9,13
12504,3572,7,11,1
12505,2736,7,11,14
12506,2958,7,0,0
12507,3161,7,5,22
12508,1413,7,2,6
12509,1727,7,9,23
12510,117,7,4,4
12511,2046,7,10,9
12512,177,7,0,0
12513,1573,7,0,0
12514,3550,7,0,0
12515,2557,7,3,6
12516,904,7,11,4
12517,395,7,10,13
12518,486,7,11,10
12519,3731,7,0,0
12520,1165,7,12,21
12521,2838,7,6,10
12522,3833,7,3,20
12523,3705,7,2,18
12524,125,7,2,6
12525,2081,7,8,20
12526,2233,7,0,0
12527,390,7,0,0
12528,248,7,1,23
12529,3278,7,2,15
12530,3042,7,0,0
12531,946,7,9,19
12532,2107,7,11,5
12533,2412,7,10,14
12534,34,7,4,22
12535,3489,7,4,24
12536,1116,7,4,2
12537,1793,7,0,0
12538,2844,7,3,6
12539,314,7,10,3
12540,665,7,8,12
12541,2922,7,3,16
12542,2432,7,12,1
12543,3841,7,0,0
12544,3135,7,0,0
12545,2951,7,3,8
12546,3054,7,4,14
12547,1678,7,0,0
12548,3266,7,8,23
12549,683,7,0,0
12550,3333,7,11,22
12551,2275,7,0,0
12552,3185,7,5,13
12553,71,7,7,18
12554,3380,7,12,9
12555,2382,7,0,0
12556,1885,7,11,15
12557,2686,7,0,0
12558,3614,7,7,7
12559,3233,7,12,15
12560,231,7,6,13
12561,2155,7,3,23
12562,1018,7,6,6
12563,2949,7,5,1
12564,245,7,0,0
12565,3747,7,0,0
12566,343,7,12,24
12567,2016,7,12,12
12568,2264,7,8,14
12569,2413,7,2,23
12570,3473,7,11,4
12571,637,7,4,15
12572,3940,7,1,8
12573,7,7,12,17
12574,2236,7,11,20
12575,3645,7,7,23
12576,3062,7,0,0
12577,2464,7,4,11
12578,1576,7,9,4
12579,3685,7,12,9
12580,3542,7,0,0
12581,2145,7,6,17
12582,525,7,6,14
12583,40,7,11,24
12584,1135,7,6,4
12585,3812,7,12,21
12586,1126,7,2,7
12587,2298,7,7,15
12588,487,7,2,5
12589,1696,7,4,23
12590,3478,7,0,0
12591,2708,7,1,6
12592,1630,7,0,0
12593,1313,7,5,11
12594,3065,7,6,23
12595,167,7,0,0
12596,2648,7,6,14
12597,2670,7,8,23
12598,3347,7,0,0
12599,2818,7,0,0
12600,1389,7,0,0
12601,2353,7,11,12
12602,1545,7,12,1
12603,758,7,9,18
12604,1020,7,11,10
12605,687,7,2,15
12606,2796,7,12,5
12607,1957,7,5,18
12608,554,7,9,8
12609,1571,7,0,0
12610,3602,7,0,0
12611,3110,7,9,15
12612,1173,7,5,14
12613,771,7,6,17
12614,448,7,9,13
12615,3689,7,2,14
12616,3745,7,8,3
12617,3432,7,1,15
12618,262,7,10,19
12619,1001,7,2,8
12620,2197,7,5,2
12621,2801,7,12,11
12622,3305,7,10,1
12623,3616,7,7,23
12624,1590,7,0,0
12625,3430,7,9,4
12626,3821,7,0,0
12627,1813,7,8,23
12628,3187,7,6,2
12629,1531,7,11,9
12630,51,7,11,22
12631,962,7,11,9
12632,298,7,9,7
12633,1831,7,3,14
12634,3869,7,0,0
12635,3094,7,8,6
12636,887,7,4,1
12637,650,7,1,4
12638,159,7,7,15
12639,2339,7,5,13
12640,3423,7,4,4
12641,1581,7,12,7
12642,412,7,8,9
12643,3360,7,2,9
12644,2791,7,12,22
12645,3053,7,8,22
12646,2278,7,2,1
12647,646,7,9,19
12648,1333,7,0,0
12649,1123,7,10,16
12650,2963,7,8,15
12651,3714,7,7,22
12652,963,7,6,9
12653,701,7,7,24
12654,936,7,6,13
12655,2087,7,0,0
12656,3556,7,8,2
12657,1508,7,0,0
12658,2206,7,6,5
12659,67,7,5,20
12660,196,7,7,24
12661,3934,7,6,14
12662,848,7,9,14
12663,1553,7,10,4
12664,2776,7,1,6
12665,3655,7,5,5
12666,867,7,7,22
12667,1029,7,0,0
12668,2885,7,9,10
12669,1063,7,7,12
12670,2019,7,3,22
12671,3097,7,0,0
12672,2610,7,12,5
12673,1036,7,0,0
12674,1270,7,1,7
12675,168,7,4,17
12676,3220,7,6,14
12677,499,7,0,0
12678,2773,7,3,14
12679,555,7,0,0
12680,1711,7,10,9
12681,691,7,10,7
12682,2310,7,0,0
12683,997,7,0,0
12684,3422,7,4,2
12685,2848,7,12,24
12686,3999,7,1,20
12687,2219,7,4,13
12688,3787,7,10,12
12689,1158,7,10,2
12690,885,7,9,14
12691,3388,7,3,3
12692,2605,7,5,20
12693,2863,7,1,17
12694,755,7,2,4
12695,2856,7,0,0
12696,1511,7,0,0
12697,2271,7,1,22
12698,1842,7,2,21
12699,2833,7,0,0
12700,2886,7,11,10
12701,5,7,4,18
12702,1592,7,6,5
12703,3017,7,10,8
12704,1407,7,2,21
12705,2677,7,0,0
12706,3486,7,5,9
12707,2466,7,11,1
12708,1227,7,5,21
12709,3466,7,9,8
12710,1870,7,5,19
12711,2558,7,2,11
12712,3144,7,12,23
12713,2444,7,11,2
12714,549,7,4,12
12715,622,7,5,20
12716,3011,7,2,16
12717,2376,7,11,20
12718,3141,7,0,0
12719,2928,7,11,13
12720,162,7,11,15
12721,2649,7,5,18
12722,721,7,8,9
12723,3299,7,2,24
12724,346,7,1,10
12725,1232,7,10,14
12726,264,7,10,5
12727,945,7,1,23
12728,2681,7,1,23
12729,696,7,8,10
12730,1937,7,0,0
12731,816,7,0,0
12732,1017,7,9,20
12733,364,7,12,18
12734,719,7,5,16
12735,457,7,6,12
12736,1497,7,0,0
12737,180,7,12,17
12738,1983,7,7,3
12739,452,7,2,6
12740,3078,7,7,23
12741,2117,7,0,0
12742,2142,7,11,20
12743,680,7,3,6
12744,1625,7,0,0
12745,2698,7,0,0
12746,1714,7,12,22
12747,1415,7,6,11
12748,1787,7,0,0
12749,3045,7,1,9
12750,3323,7,1,10
12751,107,7,2,22
12752,965,7,5,18
12753,3827,7,7,15
12754,2098,7,5,3
12755,3043,7,3,10
12756,2739,7,0,0
12757,3206,7,0,0
12758,3835,7,5,22
12759,2178,7,0,0
12760,3753,7,0,0
12761,3810,7,3,7
12762,2541,7,10,21
12763,923,7,9,14
12764,3515,7,11,19
12765,2734,7,2,3
12766,873,7,4,18
12767,311,7,11,9
12768,2393,7,10,16
12769,23,7,7,24
12770,2055,7,3,18
12771,1434,7,0,0
12772,2832,7,11,7
12773,895,7,0,0
12774,1141,7,2,17
12775,3147,7,0,0
12776,1763,7,10,1
12777,560,7,0,0
12778,1161,7,5,20
12779,576,7,12,4
12780,989,7,4,21
12781,3371,7,9,24
12782,1102,7,0,0
12783,2040,7,4,8
12784,1233,7,2,7
12785,496,7,11,6
12786,788,7,0,0
12787,1904,7,5,6
12788,2593,7,6,24
12789,2694,7,9,16
12790,955,7,0,0
12791,2226,7,1,22
12792,597,7,0,0
12793,808,7,11,16
12794,3594,7,1,19
12795,2840,7,0,0
12796,2910,7,10,23
12797,3626,7,12,21
12798,2202,7,0,0
12799,1574,7,4,13
12800,1019,7,6,14
12801,3031,7,9,8
12802,1815,7,10,1
12803,3181,7,3,11
12804,3189,7,7,4
12805,2583,7,4,24
12806,980,7,1,21
12807,3330,7,9,17
12808,2733,7,1,18
12809,2889,7,10,20
12810,2784,7,12,7
12811,3647,7,9,5
12812,2330,7,12,21
12813,96,7,11,14
12814,106,7,0,0
12815,2574,7,6,11
12816,3214,7,3,13
12817,2242,7,11,17
12818,1234,7,7,10
12819,3867,7,1,15
12820,3198,7,3,2
12821,365,7,9,18
12822,2125,7,0,0
12823,2637,7,1,24
12824,2319,7,0,0
12825,845,7,5,11
12826,1120,7,10,21
12827,3916,7,1,13
12828,24,7,0,0
12829,378,7,3,19
12830,1179,7,4,12
12831,935,7,3,12
12832,2311,7,3,15
12833,3284,7,0,0
12834,2209,7,0,0
12835,2193,7,12,23
12836,2659,7,11,15
12837,3281,7,10,18
12838,3271,7,6,16
12839,1249,7,5,19
12840,2029,7,8,9
12841,1373,7,7,17
12842,2808,7,0,0
12843,3122,7,2,4
12844,2714,7,6,3
12845,2442,7,0,0
12846,698,7,9,10
12847,1685,7,0,0
12848,2060,7,1,5
12849,3611,7,1,11
12850,333,7,10,3
12851,2550,7,3,9
12852,742,7,12,7
12853,194,7,11,8
12854,3976,7,9,21
12855,2274,7,0,0
12856,2835,7,0,0
12857,3811,7,6,20
12858,3622,7,12,19
12859,814,7,1,19
12860,3601,7,2,8
12861,3138,7,0,0
12862,2230,7,7,22
12863,2942,7,2,5
12864,1368,7,0,0
12865,532,7,5,20
12866,2973,7,4,21
12867,1746,7,3,2
12868,3576,7,2,21
12869,1365,7,0,0
12870,1764,7,0,0
12871,2715,7,0,0
12872,3985,7,0,0
12873,604,7,10,9
12874,3543,7,3,20
12875,2135,7,10,5
12876,1024,7,5,15
12877,33,7,2,11
12878,1015,7,9,14
12879,3346,7,10,11
12880,2543,7,8,4
12881,2187,7,0,0
12882,3600,7,6,5
12883,3291,7,6,10
12884,3470,7,8,1
12885,289,7,0,0
12886,2151,7,6,20
12887,3588,7,0,0
12888,437,7,0,0
12889,2701,7,8,18
12890,2294,7,0,0
12891,1098,7,2,4
12892,1926,7,1,19
12893,2747,7,6,14
12894,794,7,9,21
12895,950,7,10,8
12896,784,7,1,3
12897,3547,7,11,9
12898,3420,7,7,3
12899,2516,7,0,0
12900,825,7,0,0
12901,3905,7,6,13
12902,2636,7,2,9
12903,1143,7,0,0
12904,2534,7,9,1
12905,1357,7,5,11
12906,3633,7,6,15
12907,2787,7,9,8
12908,2549,7,9,8
12909,1390,7,0,0
12910,105,7,1,1
12911,1684,7,9,20
12912,450,7,3,14
12913,1396,7,11,11
12914,3635,7,4,23
12915,862,7,3,9
12916,97,7,0,0
12917,865,7,2,3
12918,1721,7,0,0
12919,2097,7,2,17
12920,62,7,0,0
12921,1854,7,2,10
12922,3014,7,8,19
12923,720,7,7,24
12924,1424,7,0,0
12925,3482,7,5,20
12926,3945,7,12,13
12927,1237,7,6,10
12928,2449,7,8,12
12929,2292,7,0,0
12930,3790,7,7,5
12931,1032,7,4,9
12932,141,7,0,0
12933,2139,7,11,20
12934,1083,7,11,23
12935,3599,7,0,0
12936,3030,7,0,0
12937,455,7,3,7
12938,1565,7,6,19
12939,1868,7,11,9
12940,1215,7,10,18
12941,2777,7,12,9
12942,1476,7,0,0
12943,2495,7,1,6
12944,2338,7,12,6
12945,359,7,11,14
12946,3900,7,4,4
12947,836,7,7,2
12948,2774,7,3,6
12949,171,7,5,23
12950,930,7,2,5
12951,840,7,4,1
12952,3899,7,12,5
12953,3977,7,0,0
12954,2231,7,8,4
12955,3487,7,12,7
12956,3958,7,0,0
12957,3527,7,7,11
12958,3648,7,4,24
12959,3774,7,12,10
12960,1782,7,0,0
12961,232,7,12,16
12962,1079,7,9,16
12963,2302,7,5,9
12964,1180,7,1,6
12965,2360,7,0,0
12966,2631,7,1,6
12967,1218,7,2,15
12968,1843,7,2,5
12969,3073,7,1,9
12970,3710,7,0,0
12971,3344,7,0,0
12972,1997,7,11,2
12973,773,7,12,24
12974,1569,7,3,20
12975,3426,7,1,7
12976,1533,7,2,14
12977,209,7,0,0
12978,2626,7,10,5
12979,2263,7,9,23
12980,1064,7,8,17
12981,3817,7,9,3
12982,2493,7,3,10
12983,1166,7,0,0
12984,1987,7,0,0
12985,1855,7,0,0
12986,3384,7,4,20
12987,968,7,2,5
12988,1791,7,0,0
12989,732,7,12,4
12990,1597,7,4,9
12991,724,7,0,0
12992,1388,7,0,0
12993,1154,7,2,18
12994,3280,7,8,13
12995,1706,7,3,24
12996,1350,7,0,0
12997,1248,7,10,3
12998,2454,7,2,7
12999,645,7,2,10
13000,2800,7,1,18
13001,1494,7,0,0
13002,3769,7,11,2
13003,3843,7,9,6
13004,1965,7,5,7
13005,976,7,8,12
13006,556,7,3,5
13007,2237,7,0,0
13008,2027,7,11,22
13009,1259,7,9,18
13010,2332,7,11,12
13011,2986,7,1,3
13012,2295,7,1,16
13013,932,7,6,14
13014,3530,7,0,0
13015,352,7,0,0
13016,273,7,7,2
13017,2525,7,9,23
13018,35,7,6,4
13019,2392,7,0,0
13020,3829,7,0,0
13021,1819,7,1,10
13022,1940,7,0,0
13023,1472,7,3,12
13024,485,7,11,4
13025,1364,7,8,7
13026,1323,7,2,8
13027,982,7,3,22
13028,3971,7,0,0
13029,2520,7,12,3
13030,3117,7,0,0
13031,3902,7,4,3
13032,1865,7,12,6
13033,3993,7,0,0
13034,2925,7,0,0
13035,3446,7,5,20
13036,3755,7,9,11
13037,2967,7,2,3
13038,3580,7,10,13
13039,1453,7,2,10
13040,3392,7,5,4
13041,3591,7,12,18
13042,596,7,9,7
13043,3354,7,12,18
13044,398,7,0,0
13045,3721,7,12,4
13046,3027,7,0,0
13047,3044,7,9,9
13048,1567,7,8,10
13049,2119,7,0,0
13050,958,7,10,13
13051,334,7,0,0
13052,240,7,10,15
13053,1125,7,6,21
13054,1284,7,6,11
13055,2308,7,1,8
13056,3400,7,10,24
13057,921,7,4,17
13058,3126,7,0,0
13059,2344,7,12,7
13060,1423,7,1,19
13061,3909,7,8,20
13062,1867,7,0,0
13063,671,7,4,6
13064,2389,7,10,17
13065,229,7,1,14
13066,3837,7,11,7
13067,3404,7,0,0
13068,3650,7,3,10
13069,2680,7,3,17
13070,2999,7,6,13
13071,3925,7,5,8
13072,303,7,7,14
13073,3987,7,7,15
13074,3195,7,6,4
13075,22,7,8,24
13076,2665,7,2,2
13077,1111,7,12,14
13078,179,7,5,13
13079,1383,7,0,0
13080,184,7,11,20
13081,534,7,0,0
13082,123,7,0,0
13083,905,7,0,0
13084,2744,7,5,19
13085,807,7,6,10
13086,2934,7,0,0
13087,1591,7,9,3
13088,1375,7,10,21
13089,3176,7,0,0
13090,3510,7,10,3
13091,3191,7,4,6
13092,463,7,7,16
13093,3640,7,3,20
13094,74,7,11,22
13095,2560,7,8,12
13096,2535,7,0,0
13097,612,7,2,14
13098,2993,7,0,0
13099,3749,7,0,0
13100,2006,7,4,24
13101,1071,7,0,0
13102,2769,7,8,5
13103,1335,7,1,11
13104,140,7,1,7
13105,697,7,7,4
13106,2478,7,6,10
13107,3967,7,0,0
13108,1199,7,11,3
13109,2674,7,5,13
13110,3076,7,0,0
13111,3169,7,1,4
13112,3785,7,11,24
13113,68,7,0,0
13114,3310,7,4,10
13115,2067,7,0,0
13116,1552,7,0,0
13117,3772,7,3,3
13118,1992,7,1,3
13119,1239,7,8,22
13120,1651,7,0,0
13121,2717,7,12,1
13122,2781,7,11,7
13123,3108,7,0,0
13124,1648,7,12,16
13125,3245,7,10,6
13126,3250,7,1,15
13127,1209,7,4,16
13128,422,7,4,11
13129,2309,7,2,18
13130,1193,7,1,9
13131,3112,7,0,0
13132,1271,7,12,1
13133,2955,7,11,11
13134,326,7,1,1
13135,3481,7,0,0
13136,2498,7,11,20
13137,940,7,0,0
13138,531,7,0,0
13139,926,7,12,12
13140,195,7,0,0
13141,2131,7,5,13
13142,2724,7,12,22
13143,1060,7,10,20
13144,1564,7,7,12
13145,1428,7,0,0
13146,2340,7,4,3
13147,32,7,0,0
13148,1321,7,9,24
13149,39,7,2,5
13150,924,7,0,0
13151,2554,7,8,16
13152,1480,7,0,0
13153,3717,7,0,0
13154,860,7,4,5
13155,1147,7,0,0
13156,3740,7,0,0
13157,430,7,6,7
13158,3231,7,3,12
13159,1524,7,11,5
13160,2140,7,10,5
13161,3257,7,0,0
13162,1801,7,0,0
13163,1568,7,0,0
13164,2672,7,8,1
13165,2369,7,7,11
13166,3927,7,0,0
13167,1600,7,9,14
13168,1106,7,12,4
13169,3545,7,12,12
13170,2328,7,0,0
13171,611,7,0,0
13172,2762,7,3,13
13173,1121,7,6,11
13174,1176,7,0,0
13175,3656,7,8,9
13176,238,7,0,0
13177,2111,7,0,0
13178,385,7,3,14
13179,638,7,12,15
13180,2200,7,6,14
13181,710,7,9,8
13182,535,7,7,7
13183,875,7,0,0
13184,889,7,7,12
13185,2364,7,8,23
13186,3805,7,2,2
13187,1311,7,0,0
13188,1702,7,6,17
13189,1122,7,8,13
13190,156,7,4,21
13191,1680,7,10,17
13192,1144,7,0,0
13193,1716,7,11,11
13194,2879,7,4,16
13195,1944,7,0,0
13196,3923,7,9,18
13197,583,7,5,23
13198,3120,7,11,10
13199,3238,7,8,4
13200,3059,7,1,22
13201,1579,7,8,11
13202,909,7,12,18
13203,526,7,12,22
13204,80,7,6,1
13205,676,7,7,18
13206,2480,7,0,0
13207,2194,7,10,7
13208,689,7,8,2
13209,3261,7,1,17
13210,3327,7,5,10
13211,2165,7,8,7
13212,3537,7,12,3
13213,2678,7,4,23
13214,3224,7,3,23
13215,2099,7,8,7
13216,2758,7,1,21
13217,3010,7,0,0
13218,2256,7,0,0
13219,321,7,6,23
13220,3343,7,0,0
13221,1054,7,12,3
13222,2473,7,0,0
13223,632,7,11,18
13224,3001,7,3,11
13225,1252,7,5,5
13226,1966,7,11,19
13227,1213,7,6,22
13228,2990,7,4,19
13229,253,7,8,14
13230,2035,7,0,0
13231,3607,7,10,11
13232,2562,7,11,18
13233,509,7,7,15
13234,1066,7,0,0
13235,3998,7,3,15
13236,2968,7,0,0
13237,134,7,4,2
13238,2424,7,0,0
13239,3739,7,12,17
13240,1444,7,3,12
13241,2957,7,7,18
13242,407,7,6,22
13243,1929,7,2,1
13244,1346,7,9,18
13245,573,7,3,5
13246,3116,7,5,20
13247,2504,7,0,0
13248,1185,7,11,19
13249,949,7,4,2
13250,2451,7,0,0
13251,3559,7,4,22
13252,3719,7,8,13
13253,1217,7,0,0
13254,658,7,5,19
13255,1507,7,2,2
13256,843,7,1,21
13257,2124,7,3,17
13258,2755,7,6,15
13259,3338,7,5,3
13260,1225,7,7,5
